user_id,author,title,genre,rating,url,ISBN
138,Norman Matloff,The Art of R Programming: A Tour of Statistical Software Design,R,0,https://images.gr-assets.com/books/1292060045s/227443.jpg,
137,Jared P. Lander, R for Everyone: Advanced Analytics and Graphics,R,10,https://images.gr-assets.com/books/1397245675s/14935.jpg,
136,Brett Lantz,"Machine Learning with R: Expert techniques for predictive modeling, 3rd Edition",R,0,https://images.gr-assets.com/books/1327781893s/38709.jpg,
135,Jd Long,"R Cookbook: Proven Recipes for Data Analysis, Statistics, and Graphics",R,8,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,
134,Dr. Rob Kabacoff,R in Action: Data Analysis and Graphics with R,R,0,https://images.gr-assets.com/books/1390173285s/1381.jpg,
133,Hadley Wickham,Advanced R (Chapman & Hall CRC The R Series),R,0,https://images.gr-assets.com/books/1367545443s/157993.jpg,
132,Garrett Grolemund,Hands-On Programming with R,R,8,https://images.gr-assets.com/books/1400930557s/7445.jpg,
131,Hadley Wickham,R Packages,R,0,https://images.gr-assets.com/books/1403173986s/1845.jpg,
130,Richard Cotton,Learning R,R,0,https://images.gr-assets.com/books/1344922523s/1953.jpg,
129,Julia Silge,Text Mining with R: A Tidy Approach,R,8,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,
128,Joseph Adler,R in a Nutshell,R,0,https://images.gr-assets.com/books/1174210942s/370493.jpg,
127,John Chambers,Software for Data Analysis: Programming with R,R,0,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,
126,Nina Zumel,Practical Data Science with R,R,0,https://images.gr-assets.com/books/1473495285s/1617.jpg,
125,Jon Duckett,HTML and CSS: Design and Build Websites,HTML,7,https://images.gr-assets.com/books/1349013610s/6442769.jpg,
124,Elisabeth Robson & Eric Freeman,Head First HTML and CSS,HTML,0,https://images.gr-assets.com/books/1327903636s/21787.jpg,
123,Markus Zusak, A Smarter Way to Learn HTML & CSS: Learn it faster,HTML,5,https://images.gr-assets.com/books/1442129426s/231804.jpg,
122,Young Rewired State,"Get Coding: Learn HTML, CSS & JavaScript",HTML,0,https://images.gr-assets.com/books/1375596592s/6186357.jpg,
121,Jennifer Robins, Learning Web Design,HTML,0,https://images.gr-assets.com/books/1327909092s/1202.jpg,
120,Julie C. Meloni and Jennifer Kyrin," HTML, CSS, and JavaScript All in One",HTML,0,https://images.gr-assets.com/books/1327873635s/2998.jpg,
119,Elizabeth Castro and Bruce Hyslop, HTML and CSS: Visual QuickStart Guide,HTML,10,https://images.gr-assets.com/books/1327881361s/320.jpg,
118,David Durocher, HTML and CSS QuickStart Guide,HTML,0,https://images.gr-assets.com/books/1424596966s/5297.jpg,
117,Ben Frain,Responsive Web Design with HTML5 and CSS,HTML,0,https://images.gr-assets.com/books/1336418837s/13536860.jpg,
116,Eric A. Meyer, CSS Pocket Reference,HTML,0,https://images.gr-assets.com/books/1387151694s/17245.jpg,
115,Andy Harris,HTML5 and CSS3 All-in-One For Dummies,HTML,0,https://images.gr-assets.com/books/1351778881s/5060378.jpg,
114,Mark J. Price,C# 8 and NET Core 3,C,10,https://images.gr-assets.com/books/1358266080s/11857408.jpg,
113,LCF Publishing,C#: Learn C# in One Day and Learn It Well,C,10,https://files.realpython.com/media/python-crash-course-cover.56540af24538.jpg,
112,Andrew Stellman,Head First C#,C,10,https://files.realpython.com/media/head-first-python-cover.3869ed7d3547.jpg,
111,Jospeh Albahari ,C# 8.0 Pocket Reference,C,0,https://files.realpython.com/media/iyocgwp-cover.4d43d42500a2.jpg,
110,Anne & Murach Joel Boehm,Murach C# 2015,C,0,https://files.realpython.com/media/think-python-cover.a6cbd57dbde7.jpg,
109,Jon Skeet,C# in Depth,C,7,https://files.realpython.com/media/ecip-book-cover.7ce8078aba69.jpg,
108,R B Whitaker,The C# Players Guide,C,9,https://files.realpython.com/media/lp3thw-cover.12d9c32dede7.jpg,
107,Harrison Ferrone ,Learning C# by Developing Games with Unity 2019,C,0,https://files.realpython.com/media/python-for-kids-cover.6e5bae2b7709.jpg,
106,Andrew Troelsen,Pro C# 7: With NET and NET Core,C,7,https://files.realpython.com/media/tyctc-cover.4c9e18e01fb0.jpg,
105,Robert Martin ,"Agile Principles, Patterns, and Practices in C#",C,0,https://files.realpython.com/media/python-tricks-book-cover.5b0f5df06d94.jpg,
104,John Sharp ,Microsoft Visual C# Step by Step,C,7,https://files.realpython.com/media/fluent-python-cover.f504156334d8.jpg,
103,Joseph Albahar,C# 7 in a Nutshell: The Definitive Reference,C,0,https://files.realpython.com/media/effective-python-cover.6e060fbfa272.jpg,
102,Stephen Cleary,Concurrency in C# Cookbook,C,7,https://files.realpython.com/media/python-cookbook-cover.449eb0e173ad.jpg,
101,Bill Wagner,Effective C# (Covers C# 6.0),C,0,"https://images-na.ssl-images-amazon.com/images/I/41Gd9xIXrUL._SX381_BO1,204,203,200_.jpg",
100,Ben Forta," SQL in 10 Minutes, Sams Teach Yourself",SQL,0,"https://images-na.ssl-images-amazon.com/images/I/4153+jtQOTL._SY344_BO1,204,203,200_.jpg",
99,Sylvia Moestl Vasilik,SQL Practice Problems,SQL,0,"https://images-na.ssl-images-amazon.com/images/I/41okhLUZZOL._SX258_BO1,204,203,200_.jpg",
98,Anthony Molinaro,SQL Cookbook ,SQL,0,"https://images-na.ssl-images-amazon.com/images/I/51XuWxG6hDL._SX397_BO1,204,203,200_.jpg",
97,John Viescas,SQL Queries for Mere Mortals: A Hands-On Guide to Data Manipulation in SQL,SQL,0,"https://images-na.ssl-images-amazon.com/images/I/51Uqe5PHbML._SX258_BO1,204,203,200_.jpg",
96,Alan Beaulieu, Learning SQL: Master SQL Fundamentals,SQL,0,"https://images-na.ssl-images-amazon.com/images/I/4156KxJLccL._SX405_BO1,204,203,200_.jpg",
95,James Groff,SQL: The Complete Reference,SQL,0,https://m.media-amazon.com/images/I/51gvHuJ8W0L._SX260_.jpg,
94,Steven Feuerstein,Oracle PL/SQL Programming 6e,SQL,0,"https://images-na.ssl-images-amazon.com/images/I/51qUGMia07L._SX379_BO1,204,203,200_.jpg",
93,Jonathan Gennick,SQL Pocket Guide: A Guide to SQL Usage,SQL,0,"https://images-na.ssl-images-amazon.com/images/I/5108SrrM+qL._SX406_BO1,204,203,200_.jpg",
92,John Viescas,Effective SQL: 61 Specific Ways to Write Better SQL,SQL,0,"https://images-na.ssl-images-amazon.com/images/I/519suIPxd5L._SX258_BO1,204,203,200_.jpg",
91,Bill Karwin,SQL Antipatterns: Avoiding the Pitfalls of Database Programming,SQL,7,https://m.media-amazon.com/images/I/51-oc3ApHxL._SY346_.jpg,
90,Allen G. Taylor,SQL For Dummies (For Dummies (Computer/Tech)),SQL,0,"https://images-na.ssl-images-amazon.com/images/I/41lUVTg+ChL._SX357_BO1,204,203,200_.jpg",
89,Chris Fehily, SQL Database Programming,SQL,0,"https://images-na.ssl-images-amazon.com/images/I/213EJ-USRIL._BO1,204,203,200_.jpg",
88,Baron Schwartz,High-Performance MySQL,SQL,0,https://m.media-amazon.com/images/I/41sz2q4VlKL._SY346_.jpg,
87,Stephane Faroult, The Art of SQL,SQL,0,https://m.media-amazon.com/images/I/51HGIc-EJqL._SX260_.jpg,
86,Michael Crichton,MySQL,SQL,0,"https://images-na.ssl-images-amazon.com/images/I/512BRANyRxS._SX331_BO1,204,203,200_.jpg",
85,Ganofins,MySQL for Beginners,SQL,0,"https://images-na.ssl-images-amazon.com/images/I/51XOP1zda3L._SX376_BO1,204,203,200_.jpg",
84,John Grisham,Learn SQL With MySQL,SQL,0,"https://images-na.ssl-images-amazon.com/images/I/51ERP9jmjJL._SX258_BO1,204,203,200_.jpg",
83,"Elie Wiesel, Marion Wiesel",The Definitive Guide to MySQL 5,SQL,0,"https://images-na.ssl-images-amazon.com/images/I/31GY6WuNwvL._SX365_BO1,204,203,200_.jpg",
82,John Green,MySQL MADE EASY,SQL,9,"https://images-na.ssl-images-amazon.com/images/I/51MDIFRdpNL._SX258_BO1,204,203,200_.jpg",
81,William Goldman,High-Performance MySQL,SQL,0,"https://images-na.ssl-images-amazon.com/images/I/41NxNchrvBL._SX258_BO1,204,203,200_.jpg",
80,S.E. Hinton,MySQL,SQL,4,"https://images-na.ssl-images-amazon.com/images/I/51f4sFFMx3L._SX404_BO1,204,203,200_.jpg",
79,James Dashner,The Database Application Book,SQL,0,"https://images-na.ssl-images-amazon.com/images/I/51YLVsva7BL._SX379_BO1,204,203,200_.jpg",
78,"Steven D. Levitt, Stephen J. Dubner",Learning MySQL,SQL,0,"https://images-na.ssl-images-amazon.com/images/I/41y+Txk3IsL._SX258_BO1,204,203,200_.jpg",
77,Frances Hodgson Burnett,MySQL Admin Cookbook LITE,SQL,0,"https://images-na.ssl-images-amazon.com/images/I/41VCc-xmm2L._SY344_BO1,204,203,200_.jpg",
76,"Luc Perkins, Eric Redmond, Jim Wilson",Seven Databases in Seven Weeks,SQL,0,"https://images-na.ssl-images-amazon.com/images/I/51SZMR4JKML._SX258_BO1,204,203,200_.jpg",
75,"Shannon Bradshaw, Eoin Brazil, Kristina Chodorow",MongoDB: The Definitive Guide,SQL,9,"https://images-na.ssl-images-amazon.com/images/I/41UGBBqFUZL._SX258_BO1,204,203,200_.jpg",
74,Steven Feuerstein,Oracle PLSQL Programming,SQL,8,"https://images-na.ssl-images-amazon.com/images/I/51WR9JB71iL._SX258_BO1,204,203,200_.jpg",
73,"Dan McCreary, Ann Kelly",Making Sense of NoSQL,SQL,0,"https://images-na.ssl-images-amazon.com/images/I/51qE8dW8ZkL._SX379_BO1,204,203,200_.jpg",
72,Lynn Beighley,Head First SQL,SQL,0,"https://images-na.ssl-images-amazon.com/images/I/41oWgCGmgCL._SY344_BO1,204,203,200_.jpg",
71,Michael J Hernandez,Database Design for Mere Mortals,Database,0,"https://images-na.ssl-images-amazon.com/images/I/31ogAjT9rkL._SX313_BO1,204,203,200_.jpg",
70,Rod Stephens,Beginning Database Design Solutions,Database,0,"https://images-na.ssl-images-amazon.com/images/I/41edNnUkpUL._SX258_BO1,204,203,200_.jpg",
69,Herbert Schildt,Java: A Beginners Guide,Java,0,https://iotvnaw69daj.i.optimole.com/cb:n2y9~6666f/w:710/h:1063/q:mauto/dpr:1.3/f:avif/https://www.codeinwp.com/wp-content/uploads/2021/04/HTML-and-CSS-Duckett-cover.jpg,
68,Barry A. Burd,Java for Dummies ,Java,0,https://iotvnaw69daj.i.optimole.com/cb:n2y9~6666f/w:710/h:1063/q:mauto/dpr:1.3/f:avif/https://www.codeinwp.com/wp-content/uploads/2021/04/Head-first-HTML-and-CSS.jpg,
67,Joshua Bloch, Effective Java ,Java,0,https://iotvnaw69daj.i.optimole.com/cb:n2y9~6666f/w:710/h:1063/q:mauto/dpr:1.3/f:avif/https://www.codeinwp.com/wp-content/uploads/2021/04/a-smarter-way-to-learn-HTML-and-CSS-1.jpg,
66,Eric Freeman,Java Head First Design Patterns ,Java,0,https://iotvnaw69daj.i.optimole.com/cb:n2y9~6666f/w:710/h:1063/q:mauto/dpr:1.3/f:avif/https://www.codeinwp.com/wp-content/uploads/2021/04/Get-coding.jpg,
65,Craig Walls and Ryan Breidenbach,Java Spring in Action ,Java,0,https://images.gr-assets.com/books/1361039440s/49041.jpg,
64,Robert C. Martin,Java Clean Code ,Java,0,https://images.gr-assets.com/books/1168052448s/30119.jpg,
63,Lasse Koskela,Test Driven TDD and Acceptance TDD for Java Developers ,Java,0,https://images.gr-assets.com/books/1432730315s/256683.jpg,
62, Alex Garcia and Viktor Farcic,Test-Driven Java Development,Java,0,https://images.gr-assets.com/books/1361038355s/428263.jpg,
61, Bruce Eckel,Thinking in Java ,Java,0,https://images.gr-assets.com/books/1366212852s/113436.jpg,
60,"Cay S. Horstmann and Gary Cornell
",Core Java,Java,0,https://images.gr-assets.com/books/1327656754s/11.jpg,
59,"Herbert Schildt
",Java: The Complete Reference,Java,0,https://images.gr-assets.com/books/1487389574s/5129.jpg,
58,Kyle Simpson, You Dont Know JS,Java,0,https://images.gr-assets.com/books/1361039438s/1162543.jpg,
57,David Herman,Effective JavaScript,Java,0,https://images.gr-assets.com/books/1473454532s/37435.jpg,
56,Marijn Haverbeke,Eloquent JavaScript,Java,0,https://images.gr-assets.com/books/1405973850s/2956.jpg,
55,Mark Myers, A Smarter Way to Learn JavaScript,Java,0,https://images.gr-assets.com/books/1439632243s/24178.jpg,
54,Douglas Crockford, JavaScript: The Good Parts,Java,0,https://images.gr-assets.com/books/1479863624s/1618.jpg,
53,David Flanagan, JavaScript: The Definitive Guide,Java,0,https://images.gr-assets.com/books/1490903702s/22557272.jpg,
52,Jon Duckett,JavaScript and jQuery: Interactive Front-End Web Development,Java,0,https://images.gr-assets.com/books/1451271747s/119322.jpg,
51,"Douglas Crockford
",JavaScript: The Good Parts,Java,0,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,
50,Marijn Haverbeke,Eloquent JavaScript,Java,0,https://images.gr-assets.com/books/1369504683s/10917.jpg,
49,Book by Bear Bibeault,Secrets of the JavaScript Ninja,Java,8,https://images.gr-assets.com/books/1440319389s/4981.jpg,
48,Reginald Braithwaite,JavaScript Allong A strong cup of function,Java,0,https://images.gr-assets.com/books/1328025229s/18405.jpg,
47,by Elizabeth Robson ,Head First HTML and CSS,HTML,0,https://images.gr-assets.com/books/1345958969s/128029.jpg,
46,David DuRocher,HTML and CSS Quickstart Guide,HTML,0,https://images.gr-assets.com/books/1167352178s/22628.jpg,
45,Young Rewired State,"Learn HTML, CSS & JavaScript",HTML,0,https://images.gr-assets.com/books/1325667729s/11735983.jpg,
44,Jennifer Robbins,Learning Web Design,HTML,0,https://images.gr-assets.com/books/1408303130s/375802.jpg,
43,Jon Duckett, HTML and CSS Design and Build Websites,HTML,8,https://images.gr-assets.com/books/1381512375s/18490.jpg,
42,Meloni and Kyrins ,"HTML, CSS, and JavaScript All in One",HTML,0,https://images.gr-assets.com/books/1353277730s/11588.jpg,
41,Ben Frain,Responsive Web Design with HTML5 and CSS,HTML,0,https://images.gr-assets.com/books/1318009171s/1656001.jpg,
40,DT Editorial Services,HTML 5 Black Book ,HTML,9,https://images.gr-assets.com/books/1394798630s/99561.jpg,
39,Andy Harris,HTML5 and CSS3 All-in-One For Dummies,HTML,0,https://images.gr-assets.com/books/1292060045s/227443.jpg,
38,Eric A,CSS Pocket Reference,HTML,0,https://images.gr-assets.com/books/1397245675s/14935.jpg,
37,Jennifer Kyrnin ,"HTML, CSS, and JavaScript All in One: Cover",HTML,0,https://images.gr-assets.com/books/1327781893s/38709.jpg,
36, Andy Harris,HTML5 and CSS3 All-in-One For Dummies,HTML,0,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,
35,Keith Grant,CSS in Depth,HTML,0,https://images.gr-assets.com/books/1390173285s/1381.jpg,
34,"Greg Sidelnikov
",CSS Visual Dictionary,HTML,0,https://images.gr-assets.com/books/1367545443s/157993.jpg,
33,Peter Gasston,The Book of CSS3: A Developers Guide to t,HTML,0,https://images.gr-assets.com/books/1400930557s/7445.jpg,
32,Bruce Hyslop ,HTML and CSS: Visual Quickstart Guide,HTML,9,https://images.gr-assets.com/books/1403173986s/1845.jpg,
31,Courage Kamusoko,Optical and SAR Remote Sensing of Urban Areas,Image processing,9,https://images.gr-assets.com/books/1344922523s/1953.jpg,
30,Viral Thakar,Deep Learning with Python and OpenCV,Python,0,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,
29,Andreas Maier,Medical Imaging Systems,Image processing,0,https://images.gr-assets.com/books/1174210942s/370493.jpg,
28,Ayman El-Baz,Neurological Disorders and Imaging Physics,Image processing,0,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,
27,Arshad Iqbal,Digital Image Processing MCQs,Image processing,0,https://images.gr-assets.com/books/1473495285s/1617.jpg,
26,John Jensen,Introductory Digital Image Processing,Image processing,5,https://images.gr-assets.com/books/1349013610s/6442769.jpg,
25,Saiful-Islam Saif,"Aerial Photography, Photogeology, GIS, And Image Processing",Image processing,0,https://images.gr-assets.com/books/1327903636s/21787.jpg,
24,Robert Gendler,"Lessons from the Masters
Current Concepts in Astronomical Image Processing",Image processing,8,https://images.gr-assets.com/books/1442129426s/231804.jpg,
23,Cleve B. Moler,Numerical Computing with MATLAB,Image processing,0,https://images.gr-assets.com/books/1375596592s/6186357.jpg,
22,Robert Laganire,OpenCV 2 Computer Vision Application Programming Cookbook,Image processing,8,https://images.gr-assets.com/books/1327909092s/1202.jpg,
21,Reinhard Klette,Handbook of Image Processing Operators,Image processing,0,https://images.gr-assets.com/books/1327873635s/2998.jpg,
20,Ying Bai,"SQL Server Database Programming with Java
Concepts, Designs and Implementations",SQL,0,https://images.gr-assets.com/books/1327881361s/320.jpg,
19,Christian Nagel,Professional Chash and NET,C net,0,https://images.gr-assets.com/books/1424596966s/5297.jpg,
18,Sufyan bin Uzayr,"Optimizing Visual Studio Code for Python Development
Developing More Efficient and Effective Programs in Python",Python,0,https://images.gr-assets.com/books/1336418837s/13536860.jpg,
17,April Speight,Visual Studio Code for Python Programmers,Python,0,https://images.gr-assets.com/books/1387151694s/17245.jpg,
16,Alessandro Del Sole,Visual Studio Code Distilled,C,0,https://images.gr-assets.com/books/1351778881s/5060378.jpg,
15,Alvin Ashcraft,Learn WinUI 3,C,0,https://images.gr-assets.com/books/1358266080s/11857408.jpg,
14,Andrew Stellman,Head First C#,C,0,https://files.realpython.com/media/python-crash-course-cover.56540af24538.jpg,
13,Muzec Adem,How to Write Better C# Code,C,0,https://files.realpython.com/media/head-first-python-cover.3869ed7d3547.jpg,
12,Engr. Michael David,NET Programming for Beginners,C,0,https://files.realpython.com/media/iyocgwp-cover.4d43d42500a2.jpg,
11,Mark J. Price,C# 9 and NET 5  Modern Cross-Platform Development,C,0,https://files.realpython.com/media/think-python-cover.a6cbd57dbde7.jpg,
10,Robin Nixon,"Learning PHP, MySQL & JavaScript",SQL,0,https://files.realpython.com/media/ecip-book-cover.7ce8078aba69.jpg,
9,Lynn Beighley,Headfirst PHP & MySQL,SQL,0,https://files.realpython.com/media/lp3thw-cover.12d9c32dede7.jpg,
8,Alan Forbes,The Joy of PHP,SQL,6,https://files.realpython.com/media/python-for-kids-cover.6e5bae2b7709.jpg,
7,Larry Ullman,PHP for the Web: Visual QuickStart Guide,SQL,0,https://files.realpython.com/media/tyctc-cover.4c9e18e01fb0.jpg,
6,Luke Welling, PHP and MySQL Web Development,SQL,0,https://files.realpython.com/media/python-tricks-book-cover.5b0f5df06d94.jpg,
5,shubham tiwari,MySQL,SQL,0,https://files.realpython.com/media/fluent-python-cover.f504156334d8.jpg,
4,Ullman,PHP and MySQL for Dynamic Web Sites,SQL,3,https://files.realpython.com/media/effective-python-cover.6e060fbfa272.jpg,
3,Josh Lockhart,Modern PHP: New Features and Good Practices,SQL,9,https://files.realpython.com/media/python-cookbook-cover.449eb0e173ad.jpg,
2,Stevenholz,PHP The Complete Reference,SQL,9,"https://images-na.ssl-images-amazon.com/images/I/41Gd9xIXrUL._SX381_BO1,204,203,200_.jpg",
1,Mike Murach,Ullman PHP Advanced and Object-Oriented Programming: Visual QuickPro Guide,SQL,0,"https://images-na.ssl-images-amazon.com/images/I/4153+jtQOTL._SY344_BO1,204,203,200_.jpg",
170,Mike Murach,Murachs PHP and MySQL (Murach: Training & Reference),SQL,6,"https://images-na.ssl-images-amazon.com/images/I/41okhLUZZOL._SX258_BO1,204,203,200_.jpg",
168,Eric Matthes,Python Crash Course,Python,10,"https://images-na.ssl-images-amazon.com/images/I/51XuWxG6hDL._SX397_BO1,204,203,200_.jpg",
167,Paul Barry,Head-First Python 2nd edition,Python,0,"https://images-na.ssl-images-amazon.com/images/I/51Uqe5PHbML._SX258_BO1,204,203,200_.jpg",
166,Al Sweigart,Invent Your Own Computer Games with Python,Python,6,"https://images-na.ssl-images-amazon.com/images/I/4156KxJLccL._SX405_BO1,204,203,200_.jpg",
165,Allen B. Downey,Think Python: How to Think Like a Computer Scientist,Python,10,https://m.media-amazon.com/images/I/51gvHuJ8W0L._SX260_.jpg,
164,"Anthony Scopatz, Kathryn D. Huff",Effective Computation in Physics,Python,0,"https://images-na.ssl-images-amazon.com/images/I/51qUGMia07L._SX379_BO1,204,203,200_.jpg",
163,Zed A. Shaw,Learn Python 3 the Hard Way,Python,0,"https://images-na.ssl-images-amazon.com/images/I/5108SrrM+qL._SX406_BO1,204,203,200_.jpg",
162,Jason R. Briggs,Python for Kids,Python,0,"https://images-na.ssl-images-amazon.com/images/I/519suIPxd5L._SX258_BO1,204,203,200_.jpg",
161,Bryson Payne,Teach Your Kids to Code,Python,0,https://m.media-amazon.com/images/I/51-oc3ApHxL._SY346_.jpg,
160,Dan Bader,Python Tricks,Python,0,"https://images-na.ssl-images-amazon.com/images/I/41lUVTg+ChL._SX357_BO1,204,203,200_.jpg",
159,Luciano Ramalho,Fluent Python,Python,0,"https://images-na.ssl-images-amazon.com/images/I/213EJ-USRIL._BO1,204,203,200_.jpg",
158,Brett Slatkin,Effective Python,Python,0,https://m.media-amazon.com/images/I/41sz2q4VlKL._SY346_.jpg,
157,David Beazley & Brian K. Jones,Python Cookbook,Python,0,https://m.media-amazon.com/images/I/51HGIc-EJqL._SX260_.jpg,
156,Stanley Lippman,C++ Primer 5th Edition,C++,7,"https://images-na.ssl-images-amazon.com/images/I/512BRANyRxS._SX331_BO1,204,203,200_.jpg",
155,Kyle Loudon,C++ Pocket Reference 1st Edition,C++,0,"https://images-na.ssl-images-amazon.com/images/I/51XOP1zda3L._SX376_BO1,204,203,200_.jpg",
154,Siddhartha Rao," C++ in One Hour a Day, Sams Teach Yourself 8th Edition",C++,0,"https://images-na.ssl-images-amazon.com/images/I/51ERP9jmjJL._SX258_BO1,204,203,200_.jpg",
153,Jeffrey M. Cogswell,C++ All-in-One For Dummies 3rd Edition,C++,0,"https://images-na.ssl-images-amazon.com/images/I/31GY6WuNwvL._SX365_BO1,204,203,200_.jpg",
152,Herbert Schildt ,C++: The Complete Reference Fourth Edition,C++,10,"https://images-na.ssl-images-amazon.com/images/I/51MDIFRdpNL._SX258_BO1,204,203,200_.jpg",
151,Tony Gaddis ,Starting Out with C++ from Control Structures to Objects plus,C++,0,"https://images-na.ssl-images-amazon.com/images/I/41NxNchrvBL._SX258_BO1,204,203,200_.jpg",
150,Stroustrup Bjarne,A Tour of C++ (C++ In-Depth Series) 1st Edition,C++,0,"https://images-na.ssl-images-amazon.com/images/I/51f4sFFMx3L._SX404_BO1,204,203,200_.jpg",
149,Scott Meyers,Effective Modern C++,C++,6,"https://images-na.ssl-images-amazon.com/images/I/51YLVsva7BL._SX379_BO1,204,203,200_.jpg",
148,Nicolai Josuttis,"C++ Standard Library, The: A Tutorial And Reference 2Nd Edition",C++,0,"https://images-na.ssl-images-amazon.com/images/I/41y+Txk3IsL._SX258_BO1,204,203,200_.jpg",
147,Mike Hendrickson,Accelerated C++: Practical Programming by Example 1st Edition,C++,7,"https://images-na.ssl-images-amazon.com/images/I/41VCc-xmm2L._SY344_BO1,204,203,200_.jpg",
146,Scott Meyers,More Effective C++,C++,0,"https://images-na.ssl-images-amazon.com/images/I/51SZMR4JKML._SX258_BO1,204,203,200_.jpg",
145,Robert Lafore,Object-Oriented Programming In C++ 4th Edition,C++,0,"https://images-na.ssl-images-amazon.com/images/I/41UGBBqFUZL._SX258_BO1,204,203,200_.jpg",
144,D. S. Malik,C++ Programming: From Problem Analysis to Program Design 3rd Edition,C++,0,"https://images-na.ssl-images-amazon.com/images/I/51WR9JB71iL._SX258_BO1,204,203,200_.jpg",
143,Nathan Clark ,C++: A Detailed Approach to Practical Coding,C++,7,"https://images-na.ssl-images-amazon.com/images/I/51qE8dW8ZkL._SX379_BO1,204,203,200_.jpg",
142,Jacek Galowicz ,C++17 STL Cookbook,C++,0,"https://images-na.ssl-images-amazon.com/images/I/41oWgCGmgCL._SY344_BO1,204,203,200_.jpg",
141,Hadley Wickham,"R for Data Science: Import, Tidy, Transform, Visualize, and Model Data",R,6,"https://images-na.ssl-images-amazon.com/images/I/31ogAjT9rkL._SX313_BO1,204,203,200_.jpg",
140,Tilman M. Davies,The Book of R: A First Course in Programming and Statistics,R,0,"https://images-na.ssl-images-amazon.com/images/I/41edNnUkpUL._SX258_BO1,204,203,200_.jpg",
139,Andrie de Vries,R For Dummies,R,0,https://iotvnaw69daj.i.optimole.com/cb:n2y9~6666f/w:710/h:1063/q:mauto/dpr:1.3/f:avif/https://www.codeinwp.com/wp-content/uploads/2021/04/HTML-and-CSS-Duckett-cover.jpg,
138,Andy Field,Discovering Statistics Using R,R,5,https://iotvnaw69daj.i.optimole.com/cb:n2y9~6666f/w:710/h:1063/q:mauto/dpr:1.3/f:avif/https://www.codeinwp.com/wp-content/uploads/2021/04/Head-first-HTML-and-CSS.jpg,
137,Norman Matloff,The Art of R Programming: A Tour of Statistical Software Design,R,10,https://iotvnaw69daj.i.optimole.com/cb:n2y9~6666f/w:710/h:1063/q:mauto/dpr:1.3/f:avif/https://www.codeinwp.com/wp-content/uploads/2021/04/a-smarter-way-to-learn-HTML-and-CSS-1.jpg,
136,Jared P. Lander, R for Everyone: Advanced Analytics and Graphics,R,0,https://iotvnaw69daj.i.optimole.com/cb:n2y9~6666f/w:710/h:1063/q:mauto/dpr:1.3/f:avif/https://www.codeinwp.com/wp-content/uploads/2021/04/Get-coding.jpg,
135,Brett Lantz,"Machine Learning with R: Expert techniques for predictive modeling, 3rd Edition",R,0,https://images.gr-assets.com/books/1361039440s/49041.jpg,
134,Jd Long,"R Cookbook: Proven Recipes for Data Analysis, Statistics, and Graphics",R,8,https://images.gr-assets.com/books/1168052448s/30119.jpg,
133,Dr. Rob Kabacoff,R in Action: Data Analysis and Graphics with R,R,0,https://images.gr-assets.com/books/1432730315s/256683.jpg,
132,Hadley Wickham,Advanced R (Chapman & Hall CRC The R Series),R,0,https://images.gr-assets.com/books/1361038355s/428263.jpg,
131,Garrett Grolemund,Hands-On Programming with R,R,8,https://images.gr-assets.com/books/1366212852s/113436.jpg,
130,Hadley Wickham,R Packages,R,0,https://images.gr-assets.com/books/1327656754s/11.jpg,
129,Richard Cotton,Learning R,R,0,https://images.gr-assets.com/books/1487389574s/5129.jpg,
128,Julia Silge,Text Mining with R: A Tidy Approach,R,8,https://images.gr-assets.com/books/1361039438s/1162543.jpg,
127,Joseph Adler,R in a Nutshell,R,0,https://images.gr-assets.com/books/1473454532s/37435.jpg,
126,John Chambers,Software for Data Analysis: Programming with R,R,0,https://images.gr-assets.com/books/1405973850s/2956.jpg,
125,Nina Zumel,Practical Data Science with R,R,0,https://images.gr-assets.com/books/1439632243s/24178.jpg,
124,Jon Duckett,HTML and CSS: Design and Build Websites,HTML,7,https://images.gr-assets.com/books/1479863624s/1618.jpg,
123,Elisabeth Robson & Eric Freeman,Head First HTML and CSS,HTML,0,https://images.gr-assets.com/books/1490903702s/22557272.jpg,
122,Markus Zusak, A Smarter Way to Learn HTML & CSS: Learn it faster,HTML,5,https://images.gr-assets.com/books/1451271747s/119322.jpg,
121,Young Rewired State,"Get Coding: Learn HTML, CSS & JavaScript",HTML,0,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,
120,Jennifer Robins, Learning Web Design,HTML,0,https://images.gr-assets.com/books/1369504683s/10917.jpg,
119,Julie C. Meloni and Jennifer Kyrin," HTML, CSS, and JavaScript All in One",HTML,0,https://images.gr-assets.com/books/1440319389s/4981.jpg,
