user_id,author,title,genre,rating,url,ISBN,Unnamed: 0
29,Courage Kamusoko,Optical and SAR Remote Sensing of Urban Areas,Image processing,9,https://m.media-amazon.com/images/I/51HGIc-EJqL._SX260_.jpg,,76
29,Courage Kamusoko,Optical and SAR Remote Sensing of Urban Areas,Image processing,9,https://m.media-amazon.com/images/I/51HGIc-EJqL._SX260_.jpg,,106
28,Courage Kamusoko,Optical and SAR Remote Sensing of Urban Areas,Image processing,9,https://images.gr-assets.com/books/1351778881s/5060378.jpg,,76
28,Courage Kamusoko,Optical and SAR Remote Sensing of Urban Areas,Image processing,9,https://images.gr-assets.com/books/1351778881s/5060378.jpg,,106
148,Robert Laganire,OpenCV 2 Computer Vision Application Programming Cookbook,Image processing,8,https://images.gr-assets.com/books/1361039440s/49041.jpg,8476409419,192
146,Robert Gendler,"Lessons from the Masters
Current Concepts in Astronomical Image Processing",Image processing,8,https://iotvnaw69daj.i.optimole.com/cb:n2y9~6666f/w:710/h:1063/q:mauto/dpr:1.3/f:avif/https://www.codeinwp.com/wp-content/uploads/2021/04/a-smarter-way-to-learn-HTML-and-CSS-1.jpg,553583468,154
25,Robert Gendler,"Lessons from the Masters
Current Concepts in Astronomical Image Processing",Image processing,8,https://m.media-amazon.com/images/I/51gvHuJ8W0L._SX260_.jpg,,154
24,Robert Gendler,"Lessons from the Masters
Current Concepts in Astronomical Image Processing",Image processing,8,https://images.gr-assets.com/books/1442129426s/231804.jpg,,154
23,Robert Gendler,"Lessons from the Masters
Current Concepts in Astronomical Image Processing",Image processing,8,https://images.gr-assets.com/books/1451271747s/119322.jpg,,154
23,Robert Laganire,OpenCV 2 Computer Vision Application Programming Cookbook,Image processing,8,"https://images-na.ssl-images-amazon.com/images/I/5108SrrM+qL._SX406_BO1,204,203,200_.jpg",,192
22,Robert Gendler,"Lessons from the Masters
Current Concepts in Astronomical Image Processing",Image processing,8,"https://images-na.ssl-images-amazon.com/images/I/51f4sFFMx3L._SX404_BO1,204,203,200_.jpg",,154
22,Robert Laganire,OpenCV 2 Computer Vision Application Programming Cookbook,Image processing,8,https://images.gr-assets.com/books/1327909092s/1202.jpg,,192
21,Robert Gendler,"Lessons from the Masters
Current Concepts in Astronomical Image Processing",Image processing,8,https://files.realpython.com/media/lp3thw-cover.12d9c32dede7.jpg,,154
21,Robert Laganire,OpenCV 2 Computer Vision Application Programming Cookbook,Image processing,8,https://images.gr-assets.com/books/1369504683s/10917.jpg,,192
20,Robert Laganire,OpenCV 2 Computer Vision Application Programming Cookbook,Image processing,8,"https://images-na.ssl-images-amazon.com/images/I/41y+Txk3IsL._SX258_BO1,204,203,200_.jpg",,192
19,Robert Laganire,OpenCV 2 Computer Vision Application Programming Cookbook,Image processing,8,https://files.realpython.com/media/tyctc-cover.4c9e18e01fb0.jpg,,192
149,Reinhard Klette,Handbook of Image Processing Operators,Image processing,0,https://images.gr-assets.com/books/1168052448s/30119.jpg,380778556,198
147,Cleve B. Moler,Numerical Computing with MATLAB,Image processing,0,https://iotvnaw69daj.i.optimole.com/cb:n2y9~6666f/w:710/h:1063/q:mauto/dpr:1.3/f:avif/https://www.codeinwp.com/wp-content/uploads/2021/04/Get-coding.jpg,8420639133,54
145,Saiful-Islam Saif,"Aerial Photography, Photogeology, GIS, And Image Processing",Image processing,0,https://iotvnaw69daj.i.optimole.com/cb:n2y9~6666f/w:710/h:1063/q:mauto/dpr:1.3/f:avif/https://www.codeinwp.com/wp-content/uploads/2021/04/Head-first-HTML-and-CSS.jpg,451410319,30
145,Saiful-Islam Saif,"Aerial Photography, Photogeology, GIS, And Image Processing",Image processing,0,https://iotvnaw69daj.i.optimole.com/cb:n2y9~6666f/w:710/h:1063/q:mauto/dpr:1.3/f:avif/https://www.codeinwp.com/wp-content/uploads/2021/04/Head-first-HTML-and-CSS.jpg,451410319,69
143,Arshad Iqbal,Digital Image Processing MCQs,Image processing,0,"https://images-na.ssl-images-amazon.com/images/I/41edNnUkpUL._SX258_BO1,204,203,200_.jpg",1903019699,161
141,Andreas Maier,Medical Imaging Systems,Image processing,0,"https://images-na.ssl-images-amazon.com/images/I/41oWgCGmgCL._SY344_BO1,204,203,200_.jpg",393020371,98
141,Andreas Maier,Medical Imaging Systems,Image processing,0,"https://images-na.ssl-images-amazon.com/images/I/41oWgCGmgCL._SY344_BO1,204,203,200_.jpg",393020371,134
30,Andreas Maier,Medical Imaging Systems,Image processing,0,"https://images-na.ssl-images-amazon.com/images/I/4153+jtQOTL._SY344_BO1,204,203,200_.jpg",,98
30,Andreas Maier,Medical Imaging Systems,Image processing,0,"https://images-na.ssl-images-amazon.com/images/I/4153+jtQOTL._SY344_BO1,204,203,200_.jpg",,134
29,Andreas Maier,Medical Imaging Systems,Image processing,0,https://images.gr-assets.com/books/1174210942s/370493.jpg,,98
29,Andreas Maier,Medical Imaging Systems,Image processing,0,https://images.gr-assets.com/books/1174210942s/370493.jpg,,134
28,Andreas Maier,Medical Imaging Systems,Image processing,0,https://images.gr-assets.com/books/1473454532s/37435.jpg,,98
28,Andreas Maier,Medical Imaging Systems,Image processing,0,https://images.gr-assets.com/books/1473454532s/37435.jpg,,134
28,Arshad Iqbal,Digital Image Processing MCQs,Image processing,0,"https://images-na.ssl-images-amazon.com/images/I/51XuWxG6hDL._SX397_BO1,204,203,200_.jpg",,161
27,Andreas Maier,Medical Imaging Systems,Image processing,0,"https://images-na.ssl-images-amazon.com/images/I/51XOP1zda3L._SX376_BO1,204,203,200_.jpg",,98
27,Andreas Maier,Medical Imaging Systems,Image processing,0,"https://images-na.ssl-images-amazon.com/images/I/51XOP1zda3L._SX376_BO1,204,203,200_.jpg",,134
27,Arshad Iqbal,Digital Image Processing MCQs,Image processing,0,https://images.gr-assets.com/books/1473495285s/1617.jpg,,161
26,Andreas Maier,Medical Imaging Systems,Image processing,0,https://files.realpython.com/media/python-crash-course-cover.56540af24538.jpg,,98
26,Andreas Maier,Medical Imaging Systems,Image processing,0,https://files.realpython.com/media/python-crash-course-cover.56540af24538.jpg,,134
26,Arshad Iqbal,Digital Image Processing MCQs,Image processing,0,https://images.gr-assets.com/books/1439632243s/24178.jpg,,161
26,Saiful-Islam Saif,"Aerial Photography, Photogeology, GIS, And Image Processing",Image processing,0,"https://images-na.ssl-images-amazon.com/images/I/4156KxJLccL._SX405_BO1,204,203,200_.jpg",,30
26,Saiful-Islam Saif,"Aerial Photography, Photogeology, GIS, And Image Processing",Image processing,0,"https://images-na.ssl-images-amazon.com/images/I/4156KxJLccL._SX405_BO1,204,203,200_.jpg",,69
25,Arshad Iqbal,Digital Image Processing MCQs,Image processing,0,"https://images-na.ssl-images-amazon.com/images/I/31GY6WuNwvL._SX365_BO1,204,203,200_.jpg",,161
25,Saiful-Islam Saif,"Aerial Photography, Photogeology, GIS, And Image Processing",Image processing,0,https://images.gr-assets.com/books/1327903636s/21787.jpg,,30
25,Saiful-Islam Saif,"Aerial Photography, Photogeology, GIS, And Image Processing",Image processing,0,https://images.gr-assets.com/books/1327903636s/21787.jpg,,69
24,Arshad Iqbal,Digital Image Processing MCQs,Image processing,0,https://files.realpython.com/media/iyocgwp-cover.4d43d42500a2.jpg,,161
24,Saiful-Islam Saif,"Aerial Photography, Photogeology, GIS, And Image Processing",Image processing,0,https://images.gr-assets.com/books/1490903702s/22557272.jpg,,30
24,Saiful-Islam Saif,"Aerial Photography, Photogeology, GIS, And Image Processing",Image processing,0,https://images.gr-assets.com/books/1490903702s/22557272.jpg,,69
24,Cleve B. Moler,Numerical Computing with MATLAB,Image processing,0,"https://images-na.ssl-images-amazon.com/images/I/51qUGMia07L._SX379_BO1,204,203,200_.jpg",,54
23,Saiful-Islam Saif,"Aerial Photography, Photogeology, GIS, And Image Processing",Image processing,0,"https://images-na.ssl-images-amazon.com/images/I/41NxNchrvBL._SX258_BO1,204,203,200_.jpg",,30
23,Saiful-Islam Saif,"Aerial Photography, Photogeology, GIS, And Image Processing",Image processing,0,"https://images-na.ssl-images-amazon.com/images/I/41NxNchrvBL._SX258_BO1,204,203,200_.jpg",,69
23,Cleve B. Moler,Numerical Computing with MATLAB,Image processing,0,https://images.gr-assets.com/books/1375596592s/6186357.jpg,,54
22,Saiful-Islam Saif,"Aerial Photography, Photogeology, GIS, And Image Processing",Image processing,0,https://files.realpython.com/media/ecip-book-cover.7ce8078aba69.jpg,,30
22,Saiful-Islam Saif,"Aerial Photography, Photogeology, GIS, And Image Processing",Image processing,0,https://files.realpython.com/media/ecip-book-cover.7ce8078aba69.jpg,,69
22,Cleve B. Moler,Numerical Computing with MATLAB,Image processing,0,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,54
22,Reinhard Klette,Handbook of Image Processing Operators,Image processing,0,"https://images-na.ssl-images-amazon.com/images/I/519suIPxd5L._SX258_BO1,204,203,200_.jpg",,198
21,Cleve B. Moler,Numerical Computing with MATLAB,Image processing,0,"https://images-na.ssl-images-amazon.com/images/I/51YLVsva7BL._SX379_BO1,204,203,200_.jpg",,54
21,Reinhard Klette,Handbook of Image Processing Operators,Image processing,0,https://images.gr-assets.com/books/1327873635s/2998.jpg,,198
20,Cleve B. Moler,Numerical Computing with MATLAB,Image processing,0,https://files.realpython.com/media/python-for-kids-cover.6e5bae2b7709.jpg,,54
20,Reinhard Klette,Handbook of Image Processing Operators,Image processing,0,https://images.gr-assets.com/books/1440319389s/4981.jpg,,198
19,Reinhard Klette,Handbook of Image Processing Operators,Image processing,0,"https://images-na.ssl-images-amazon.com/images/I/41VCc-xmm2L._SY344_BO1,204,203,200_.jpg",,198
18,Reinhard Klette,Handbook of Image Processing Operators,Image processing,0,https://files.realpython.com/media/python-tricks-book-cover.5b0f5df06d94.jpg,,198
120,Elizabeth Castro and Bruce Hyslop, HTML and CSS: Visual QuickStart Guide,HTML,10,https://m.media-amazon.com/images/I/51-oc3ApHxL._SY346_.jpg,,21
119,Elizabeth Castro and Bruce Hyslop, HTML and CSS: Visual QuickStart Guide,HTML,10,https://images.gr-assets.com/books/1327881361s/320.jpg,,21
118,Elizabeth Castro and Bruce Hyslop, HTML and CSS: Visual QuickStart Guide,HTML,10,https://images.gr-assets.com/books/1328025229s/18405.jpg,,21
117,Elizabeth Castro and Bruce Hyslop, HTML and CSS: Visual QuickStart Guide,HTML,10,"https://images-na.ssl-images-amazon.com/images/I/51SZMR4JKML._SX258_BO1,204,203,200_.jpg",,21
116,Elizabeth Castro and Bruce Hyslop, HTML and CSS: Visual QuickStart Guide,HTML,10,https://files.realpython.com/media/fluent-python-cover.f504156334d8.jpg,,21
51,Elizabeth Castro and Bruce Hyslop, HTML and CSS: Visual QuickStart Guide,HTML,10,https://images.gr-assets.com/books/1432730315s/256683.jpg,812523873,21
138,Bruce Hyslop ,HTML and CSS: Visual Quickstart Guide,HTML,9,"https://images-na.ssl-images-amazon.com/images/I/41UGBBqFUZL._SX258_BO1,204,203,200_.jpg",446601640,65
130,DT Editorial Services,HTML 5 Black Book ,HTML,9,"https://images-na.ssl-images-amazon.com/images/I/31GY6WuNwvL._SX365_BO1,204,203,200_.jpg",425184226,33
130,DT Editorial Services,HTML 5 Black Book ,HTML,9,"https://images-na.ssl-images-amazon.com/images/I/31GY6WuNwvL._SX365_BO1,204,203,200_.jpg",425184226,82
41,DT Editorial Services,HTML 5 Black Book ,HTML,9,https://files.realpython.com/media/iyocgwp-cover.4d43d42500a2.jpg,,33
41,DT Editorial Services,HTML 5 Black Book ,HTML,9,https://files.realpython.com/media/iyocgwp-cover.4d43d42500a2.jpg,,82
40,DT Editorial Services,HTML 5 Black Book ,HTML,9,https://images.gr-assets.com/books/1394798630s/99561.jpg,,33
40,DT Editorial Services,HTML 5 Black Book ,HTML,9,https://images.gr-assets.com/books/1394798630s/99561.jpg,,82
39,DT Editorial Services,HTML 5 Black Book ,HTML,9,https://iotvnaw69daj.i.optimole.com/cb:n2y9~6666f/w:710/h:1063/q:mauto/dpr:1.3/f:avif/https://www.codeinwp.com/wp-content/uploads/2021/04/Head-first-HTML-and-CSS.jpg,,33
39,DT Editorial Services,HTML 5 Black Book ,HTML,9,https://iotvnaw69daj.i.optimole.com/cb:n2y9~6666f/w:710/h:1063/q:mauto/dpr:1.3/f:avif/https://www.codeinwp.com/wp-content/uploads/2021/04/Head-first-HTML-and-CSS.jpg,,82
38,DT Editorial Services,HTML 5 Black Book ,HTML,9,"https://images-na.ssl-images-amazon.com/images/I/4156KxJLccL._SX405_BO1,204,203,200_.jpg",,33
38,DT Editorial Services,HTML 5 Black Book ,HTML,9,"https://images-na.ssl-images-amazon.com/images/I/4156KxJLccL._SX405_BO1,204,203,200_.jpg",,82
37,DT Editorial Services,HTML 5 Black Book ,HTML,9,https://images.gr-assets.com/books/1327903636s/21787.jpg,,33
37,DT Editorial Services,HTML 5 Black Book ,HTML,9,https://images.gr-assets.com/books/1327903636s/21787.jpg,,82
33,Bruce Hyslop ,HTML and CSS: Visual Quickstart Guide,HTML,9,https://files.realpython.com/media/effective-python-cover.6e060fbfa272.jpg,,65
32,Bruce Hyslop ,HTML and CSS: Visual Quickstart Guide,HTML,9,https://images.gr-assets.com/books/1403173986s/1845.jpg,,65
31,Bruce Hyslop ,HTML and CSS: Visual Quickstart Guide,HTML,9,https://images.gr-assets.com/books/1327656754s/11.jpg,,65
30,Bruce Hyslop ,HTML and CSS: Visual Quickstart Guide,HTML,9,https://m.media-amazon.com/images/I/41sz2q4VlKL._SY346_.jpg,,65
29,Bruce Hyslop ,HTML and CSS: Visual Quickstart Guide,HTML,9,https://images.gr-assets.com/books/1387151694s/17245.jpg,,65
127,Jon Duckett, HTML and CSS Design and Build Websites,HTML,8,"https://images-na.ssl-images-amazon.com/images/I/512BRANyRxS._SX331_BO1,204,203,200_.jpg",671042858,17
127,Jon Duckett, HTML and CSS Design and Build Websites,HTML,8,"https://images-na.ssl-images-amazon.com/images/I/512BRANyRxS._SX331_BO1,204,203,200_.jpg",671042858,40
127,Jon Duckett, HTML and CSS Design and Build Websites,HTML,8,"https://images-na.ssl-images-amazon.com/images/I/512BRANyRxS._SX331_BO1,204,203,200_.jpg",671042858,109
44,Jon Duckett, HTML and CSS Design and Build Websites,HTML,8,https://images.gr-assets.com/books/1358266080s/11857408.jpg,,17
44,Jon Duckett, HTML and CSS Design and Build Websites,HTML,8,https://images.gr-assets.com/books/1358266080s/11857408.jpg,,40
44,Jon Duckett, HTML and CSS Design and Build Websites,HTML,8,https://images.gr-assets.com/books/1358266080s/11857408.jpg,,109
43,Jon Duckett, HTML and CSS Design and Build Websites,HTML,8,https://images.gr-assets.com/books/1381512375s/18490.jpg,,17
43,Jon Duckett, HTML and CSS Design and Build Websites,HTML,8,https://images.gr-assets.com/books/1381512375s/18490.jpg,,40
43,Jon Duckett, HTML and CSS Design and Build Websites,HTML,8,https://images.gr-assets.com/books/1381512375s/18490.jpg,,109
42,Jon Duckett, HTML and CSS Design and Build Websites,HTML,8,"https://images-na.ssl-images-amazon.com/images/I/31ogAjT9rkL._SX313_BO1,204,203,200_.jpg",,17
42,Jon Duckett, HTML and CSS Design and Build Websites,HTML,8,"https://images-na.ssl-images-amazon.com/images/I/31ogAjT9rkL._SX313_BO1,204,203,200_.jpg",,40
42,Jon Duckett, HTML and CSS Design and Build Websites,HTML,8,"https://images-na.ssl-images-amazon.com/images/I/31ogAjT9rkL._SX313_BO1,204,203,200_.jpg",,109
41,Jon Duckett, HTML and CSS Design and Build Websites,HTML,8,"https://images-na.ssl-images-amazon.com/images/I/41okhLUZZOL._SX258_BO1,204,203,200_.jpg",,17
41,Jon Duckett, HTML and CSS Design and Build Websites,HTML,8,"https://images-na.ssl-images-amazon.com/images/I/41okhLUZZOL._SX258_BO1,204,203,200_.jpg",,40
41,Jon Duckett, HTML and CSS Design and Build Websites,HTML,8,"https://images-na.ssl-images-amazon.com/images/I/41okhLUZZOL._SX258_BO1,204,203,200_.jpg",,109
40,Jon Duckett, HTML and CSS Design and Build Websites,HTML,8,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,17
40,Jon Duckett, HTML and CSS Design and Build Websites,HTML,8,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,40
40,Jon Duckett, HTML and CSS Design and Build Websites,HTML,8,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,109
126,Jon Duckett,HTML and CSS: Design and Build Websites,HTML,7,"https://images-na.ssl-images-amazon.com/images/I/51Uqe5PHbML._SX258_BO1,204,203,200_.jpg",,153
126,Jon Duckett,HTML and CSS: Design and Build Websites,HTML,7,"https://images-na.ssl-images-amazon.com/images/I/51Uqe5PHbML._SX258_BO1,204,203,200_.jpg",,177
125,Jon Duckett,HTML and CSS: Design and Build Websites,HTML,7,https://images.gr-assets.com/books/1349013610s/6442769.jpg,,153
125,Jon Duckett,HTML and CSS: Design and Build Websites,HTML,7,https://images.gr-assets.com/books/1349013610s/6442769.jpg,,177
124,Jon Duckett,HTML and CSS: Design and Build Websites,HTML,7,https://images.gr-assets.com/books/1479863624s/1618.jpg,,153
124,Jon Duckett,HTML and CSS: Design and Build Websites,HTML,7,https://images.gr-assets.com/books/1479863624s/1618.jpg,,177
123,Jon Duckett,HTML and CSS: Design and Build Websites,HTML,7,"https://images-na.ssl-images-amazon.com/images/I/51MDIFRdpNL._SX258_BO1,204,203,200_.jpg",,153
123,Jon Duckett,HTML and CSS: Design and Build Websites,HTML,7,"https://images-na.ssl-images-amazon.com/images/I/51MDIFRdpNL._SX258_BO1,204,203,200_.jpg",,177
122,Jon Duckett,HTML and CSS: Design and Build Websites,HTML,7,https://files.realpython.com/media/think-python-cover.a6cbd57dbde7.jpg,,153
122,Jon Duckett,HTML and CSS: Design and Build Websites,HTML,7,https://files.realpython.com/media/think-python-cover.a6cbd57dbde7.jpg,,177
45,Jon Duckett,HTML and CSS: Design and Build Websites,HTML,7,https://iotvnaw69daj.i.optimole.com/cb:n2y9~6666f/w:710/h:1063/q:mauto/dpr:1.3/f:avif/https://www.codeinwp.com/wp-content/uploads/2021/04/HTML-and-CSS-Duckett-cover.jpg,553582909,153
45,Jon Duckett,HTML and CSS: Design and Build Websites,HTML,7,https://iotvnaw69daj.i.optimole.com/cb:n2y9~6666f/w:710/h:1063/q:mauto/dpr:1.3/f:avif/https://www.codeinwp.com/wp-content/uploads/2021/04/HTML-and-CSS-Duckett-cover.jpg,553582909,177
124,Markus Zusak, A Smarter Way to Learn HTML & CSS: Learn it faster,HTML,5,https://m.media-amazon.com/images/I/51gvHuJ8W0L._SX260_.jpg,,14
124,Markus Zusak, A Smarter Way to Learn HTML & CSS: Learn it faster,HTML,5,https://m.media-amazon.com/images/I/51gvHuJ8W0L._SX260_.jpg,,144
124,Markus Zusak, A Smarter Way to Learn HTML & CSS: Learn it faster,HTML,5,https://m.media-amazon.com/images/I/51gvHuJ8W0L._SX260_.jpg,,152
123,Markus Zusak, A Smarter Way to Learn HTML & CSS: Learn it faster,HTML,5,https://images.gr-assets.com/books/1442129426s/231804.jpg,,14
123,Markus Zusak, A Smarter Way to Learn HTML & CSS: Learn it faster,HTML,5,https://images.gr-assets.com/books/1442129426s/231804.jpg,,144
123,Markus Zusak, A Smarter Way to Learn HTML & CSS: Learn it faster,HTML,5,https://images.gr-assets.com/books/1442129426s/231804.jpg,,152
122,Markus Zusak, A Smarter Way to Learn HTML & CSS: Learn it faster,HTML,5,https://images.gr-assets.com/books/1451271747s/119322.jpg,,14
122,Markus Zusak, A Smarter Way to Learn HTML & CSS: Learn it faster,HTML,5,https://images.gr-assets.com/books/1451271747s/119322.jpg,,144
122,Markus Zusak, A Smarter Way to Learn HTML & CSS: Learn it faster,HTML,5,https://images.gr-assets.com/books/1451271747s/119322.jpg,,152
121,Markus Zusak, A Smarter Way to Learn HTML & CSS: Learn it faster,HTML,5,"https://images-na.ssl-images-amazon.com/images/I/51f4sFFMx3L._SX404_BO1,204,203,200_.jpg",,14
121,Markus Zusak, A Smarter Way to Learn HTML & CSS: Learn it faster,HTML,5,"https://images-na.ssl-images-amazon.com/images/I/51f4sFFMx3L._SX404_BO1,204,203,200_.jpg",,144
121,Markus Zusak, A Smarter Way to Learn HTML & CSS: Learn it faster,HTML,5,"https://images-na.ssl-images-amazon.com/images/I/51f4sFFMx3L._SX404_BO1,204,203,200_.jpg",,152
120,Markus Zusak, A Smarter Way to Learn HTML & CSS: Learn it faster,HTML,5,https://files.realpython.com/media/lp3thw-cover.12d9c32dede7.jpg,,14
120,Markus Zusak, A Smarter Way to Learn HTML & CSS: Learn it faster,HTML,5,https://files.realpython.com/media/lp3thw-cover.12d9c32dede7.jpg,,144
120,Markus Zusak, A Smarter Way to Learn HTML & CSS: Learn it faster,HTML,5,https://files.realpython.com/media/lp3thw-cover.12d9c32dede7.jpg,,152
47,Markus Zusak, A Smarter Way to Learn HTML & CSS: Learn it faster,HTML,5,https://iotvnaw69daj.i.optimole.com/cb:n2y9~6666f/w:710/h:1063/q:mauto/dpr:1.3/f:avif/https://www.codeinwp.com/wp-content/uploads/2021/04/a-smarter-way-to-learn-HTML-and-CSS-1.jpg,553582747,14
47,Markus Zusak, A Smarter Way to Learn HTML & CSS: Learn it faster,HTML,5,https://iotvnaw69daj.i.optimole.com/cb:n2y9~6666f/w:710/h:1063/q:mauto/dpr:1.3/f:avif/https://www.codeinwp.com/wp-content/uploads/2021/04/a-smarter-way-to-learn-HTML-and-CSS-1.jpg,553582747,144
47,Markus Zusak, A Smarter Way to Learn HTML & CSS: Learn it faster,HTML,5,https://iotvnaw69daj.i.optimole.com/cb:n2y9~6666f/w:710/h:1063/q:mauto/dpr:1.3/f:avif/https://www.codeinwp.com/wp-content/uploads/2021/04/a-smarter-way-to-learn-HTML-and-CSS-1.jpg,553582747,152
136,"Greg Sidelnikov
",CSS Visual Dictionary,HTML,0,"https://images-na.ssl-images-amazon.com/images/I/41VCc-xmm2L._SY344_BO1,204,203,200_.jpg",61099325,3
136,"Greg Sidelnikov
",CSS Visual Dictionary,HTML,0,"https://images-na.ssl-images-amazon.com/images/I/41VCc-xmm2L._SY344_BO1,204,203,200_.jpg",61099325,45
136,"Greg Sidelnikov
",CSS Visual Dictionary,HTML,0,"https://images-na.ssl-images-amazon.com/images/I/41VCc-xmm2L._SY344_BO1,204,203,200_.jpg",61099325,102
136,"Greg Sidelnikov
",CSS Visual Dictionary,HTML,0,"https://images-na.ssl-images-amazon.com/images/I/41VCc-xmm2L._SY344_BO1,204,203,200_.jpg",61099325,105
134, Andy Harris,HTML5 and CSS3 All-in-One For Dummies,HTML,0,"https://images-na.ssl-images-amazon.com/images/I/51YLVsva7BL._SX379_BO1,204,203,200_.jpg",60929790,7
134, Andy Harris,HTML5 and CSS3 All-in-One For Dummies,HTML,0,"https://images-na.ssl-images-amazon.com/images/I/51YLVsva7BL._SX379_BO1,204,203,200_.jpg",60929790,130
134, Andy Harris,HTML5 and CSS3 All-in-One For Dummies,HTML,0,"https://images-na.ssl-images-amazon.com/images/I/51YLVsva7BL._SX379_BO1,204,203,200_.jpg",60929790,140
134, Andy Harris,HTML5 and CSS3 All-in-One For Dummies,HTML,0,"https://images-na.ssl-images-amazon.com/images/I/51YLVsva7BL._SX379_BO1,204,203,200_.jpg",60929790,188
131,Andy Harris,HTML5 and CSS3 All-in-One For Dummies,HTML,0,"https://images-na.ssl-images-amazon.com/images/I/51MDIFRdpNL._SX258_BO1,204,203,200_.jpg",375500766,7
131,Andy Harris,HTML5 and CSS3 All-in-One For Dummies,HTML,0,"https://images-na.ssl-images-amazon.com/images/I/51MDIFRdpNL._SX258_BO1,204,203,200_.jpg",375500766,130
131,Andy Harris,HTML5 and CSS3 All-in-One For Dummies,HTML,0,"https://images-na.ssl-images-amazon.com/images/I/51MDIFRdpNL._SX258_BO1,204,203,200_.jpg",375500766,140
131,Andy Harris,HTML5 and CSS3 All-in-One For Dummies,HTML,0,"https://images-na.ssl-images-amazon.com/images/I/51MDIFRdpNL._SX258_BO1,204,203,200_.jpg",375500766,188
129,Ben Frain,Responsive Web Design with HTML5 and CSS,HTML,0,"https://images-na.ssl-images-amazon.com/images/I/51ERP9jmjJL._SX258_BO1,204,203,200_.jpg",840734530,75
129,Ben Frain,Responsive Web Design with HTML5 and CSS,HTML,0,"https://images-na.ssl-images-amazon.com/images/I/51ERP9jmjJL._SX258_BO1,204,203,200_.jpg",840734530,90
126,Jennifer Robbins,Learning Web Design,HTML,0,https://m.media-amazon.com/images/I/51HGIc-EJqL._SX260_.jpg,451406923,104
126,Jennifer Robbins,Learning Web Design,HTML,0,https://m.media-amazon.com/images/I/51HGIc-EJqL._SX260_.jpg,451406923,179
125,Elisabeth Robson & Eric Freeman,Head First HTML and CSS,HTML,0,"https://images-na.ssl-images-amazon.com/images/I/4156KxJLccL._SX405_BO1,204,203,200_.jpg",,60
125,Elisabeth Robson & Eric Freeman,Head First HTML and CSS,HTML,0,"https://images-na.ssl-images-amazon.com/images/I/4156KxJLccL._SX405_BO1,204,203,200_.jpg",,85
125,Elisabeth Robson & Eric Freeman,Head First HTML and CSS,HTML,0,"https://images-na.ssl-images-amazon.com/images/I/4156KxJLccL._SX405_BO1,204,203,200_.jpg",,96
125,Young Rewired State,"Learn HTML, CSS & JavaScript",HTML,0,https://m.media-amazon.com/images/I/41sz2q4VlKL._SY346_.jpg,446325805,74
125,Young Rewired State,"Learn HTML, CSS & JavaScript",HTML,0,https://m.media-amazon.com/images/I/41sz2q4VlKL._SY346_.jpg,446325805,164
124,Elisabeth Robson & Eric Freeman,Head First HTML and CSS,HTML,0,https://images.gr-assets.com/books/1327903636s/21787.jpg,,60
124,Elisabeth Robson & Eric Freeman,Head First HTML and CSS,HTML,0,https://images.gr-assets.com/books/1327903636s/21787.jpg,,85
124,Elisabeth Robson & Eric Freeman,Head First HTML and CSS,HTML,0,https://images.gr-assets.com/books/1327903636s/21787.jpg,,96
124,David DuRocher,HTML and CSS Quickstart Guide,HTML,0,"https://images-na.ssl-images-amazon.com/images/I/213EJ-USRIL._BO1,204,203,200_.jpg",380619458,63
123,by Elizabeth Robson ,Head First HTML and CSS,HTML,0,"https://images-na.ssl-images-amazon.com/images/I/41lUVTg+ChL._SX357_BO1,204,203,200_.jpg",345372700,60
123,by Elizabeth Robson ,Head First HTML and CSS,HTML,0,"https://images-na.ssl-images-amazon.com/images/I/41lUVTg+ChL._SX357_BO1,204,203,200_.jpg",345372700,85
123,by Elizabeth Robson ,Head First HTML and CSS,HTML,0,"https://images-na.ssl-images-amazon.com/images/I/41lUVTg+ChL._SX357_BO1,204,203,200_.jpg",345372700,96
123,Elisabeth Robson & Eric Freeman,Head First HTML and CSS,HTML,0,https://images.gr-assets.com/books/1490903702s/22557272.jpg,,60
123,Elisabeth Robson & Eric Freeman,Head First HTML and CSS,HTML,0,https://images.gr-assets.com/books/1490903702s/22557272.jpg,,85
123,Elisabeth Robson & Eric Freeman,Head First HTML and CSS,HTML,0,https://images.gr-assets.com/books/1490903702s/22557272.jpg,,96
122,Elisabeth Robson & Eric Freeman,Head First HTML and CSS,HTML,0,"https://images-na.ssl-images-amazon.com/images/I/41NxNchrvBL._SX258_BO1,204,203,200_.jpg",,60
122,Elisabeth Robson & Eric Freeman,Head First HTML and CSS,HTML,0,"https://images-na.ssl-images-amazon.com/images/I/41NxNchrvBL._SX258_BO1,204,203,200_.jpg",,85
122,Elisabeth Robson & Eric Freeman,Head First HTML and CSS,HTML,0,"https://images-na.ssl-images-amazon.com/images/I/41NxNchrvBL._SX258_BO1,204,203,200_.jpg",,96
